latency,predicted_label,sentence,true_label,year
1.7385289669036865,0,later in the intermeeting period growing apprehension that turmoil in markets for subprime mortgages and some lowrated corporate debt might have adverse effects on economic growth led investors to mark down their expectations for the future path of policy considerably further.,,2007
1.2328088283538818,1,the growth of business fixed investment seemed most likely to move higher in coming quarters supported by strong corporate balance sheets and profits favorable financial conditions and a gradual strengthening in business output.,,2007
1.5540499687194824,0,incoming information suggests that economic growth is slowing reflecting the intensification of the housing correction and some softening in business and consumer spending.,,2007
1.617354154586792,0,the data on core inflation received during the intermeeting period were favorable but meeting participants believed that the readings for the past few months likely had been damped by transitory factors and did not provide reliable evidence that the recent level would be sustained.,,2007
1.5480608940124512,0,nonetheless the combination of generally weakerthanexpected economic indicators and uncomfortably high readings on inflation suggested increased downside risks to economic growth and greater uncertainty that the expected gradual decline in core inflation would materialize.,,2007
1.416860818862915,1,participants emphasized that a failure of inflation to moderate as expected could impair the longterm performance of the economy.,,2007
2.257647752761841,0,core pce prices were unchanged in march after an upswing in february.,,2007
1.3213958740234375,0,however participants also observed that mortgage loans remained readily available to most potential borrowers and that interest rates on conforming conventional mortgage loans had declined in recent weeks providing some support to the housing sector.,,2007
1.44199800491333,2,looking further ahead participants noted that economic growth should increase gradually to around its trend rate by 2009 as weakness in the housing sector abated and stresses in financial markets subsided.,,2007
1.633971929550171,2,meanwhile core inflation rose a bit from the low rates observed in the spring but remained moderate through july.,,2007
1.1683361530303955,1,while readings on core inflation were lower in march members felt that it was appropriate to emphasize that core inflation remained somewhat elevated.,,2007
1.2837450504302979,0,however recent survey data including the purchasing managers index for the service sector in the euro area pointed to a possible slowing in the pace of growth.,,2007
1.3315839767456055,1,the confluence of betterthanexpected news on economic activity and inflation suggested somewhat smaller downside risks to economic growth as well as improved prospects for core inflation.,,2007
1.2902436256408691,0,most participants expected core inflation to moderate gradually fostered in part by stable inflation expectations and a likely deceleration in shelter costs.,,2007
1.3841159343719482,1,real disposable income posted solid gains in october and november and likely rose further in december reflecting increases in wages and salaries and further declines in energy prices.,,2007
2.033114194869995,0,participants agreed that continued stable inflation expectations would be essential to achieving and sustaining a downward trend to inflation that wellanchored expectations couldnt be taken for granted and that policymakers would need to continue to watch inflation expectations closely.,,2007
1.2542409896850586,2,the committee agreed that the statement to be released after the meeting should indicate that the outlook for economic growth had shifted appreciably since the committees last regular meeting but that the 50 basis point easing in policy should help to promote moderate growth over time.,,2007
1.0350158214569092,0,houseprice appreciation continued to slow and some measures were again showing declines in home values.,,2007
0.8795671463012695,0,as pressures from these sources lessened over the remainder of 2008 and in 2009 both core and headline price inflation were projected to edge down and headline inflation was expected to moderate to a pace slightly below core inflation.,,2007
2.0496277809143066,1,the committee agreed that the statement should continue to note that their predominant policy concern was the risk that inflation would fail to moderate as expected and that future policy adjustments would depend on the evolution of the outlook for both inflation and economic growth.,,2007
1.2965211868286133,0,however inflation pressures seemed likely to moderate over time reflecting reduced impetus from energy prices contained inflation expectations and the cumulative effects of monetary policy actions and other factors restraining aggregate demand.,,2007
1.2612049579620361,2,recent developments were seen as supporting the committees view that maintaining the current target rate was likely to foster moderate economic growth and a gradual ebbing in core inflation.,,2007
1.888843059539795,2,the continued strength of global growth and the recent decline in the foreign exchange value of the dollar were seen as likely to support u.s. exports going forward.,,2007
0.9734690189361572,0,on a twelvemonthchange basis core consumer price inflation was down noticeably from a year earlier.,,2007
1.918738842010498,0,subsequently the semiannual monetary policy report to the congress and the accompanying testimony which reported lower projections for real gdp growth than investors apparently expected appeared to prompt a downward shift in investors expected path for the federal funds rate.,,2007
1.0501148700714111,2,nevertheless the expected path for monetary policy moved lower on the announcement as investors apparently interpreted the accompanying statement as suggesting that the committees economic outlook had become somewhat more balanced.,,2007
1.461543083190918,0,the average monthly increase in payroll employment through the first four months of this year was well below the relatively strong pace recorded in the fourth quarter of 2006.,,2007
1.0853939056396484,2,participants reported signs of stabilization in housing demand in most regions of the country.,,2007
1.509437084197998,1,nonetheless the increase over the four quarters ending in the second quarter was noticeably above the increase in the preceding four quarters and well above the rise in the employment cost index over the same period.,,2007
0.8601839542388916,0,moreover lower housing wealth slower gains in employment and income and reduced confidence seemed likely to restrain consumer spending in 2008.,,2007
1.181577205657959,1,members felt that it was appropriate to underscore the upside risks to inflation stemming from the recent increases in the prices of energy and other commodities even though recent readings on core inflation had been favorable.,,2007
1.1049189567565918,2,for the purpose of providing an investment return on system holdings of foreign currencies or for the purpose of adjusting interest rates paid or received in connection with swap drawings transactions with foreign central banks may be undertaken at nonmarket exchange rates.,,2007
1.0458450317382812,1,but they were concerned that the high level of resource utilization and slower productivity growth could augment inflation pressures.,,2007
1.3579962253570557,1,all members agreed that the predominant concern remained the risk that inflation would fail to moderate as desired.,,2007
1.6081690788269043,0,with futures prices pointing to a gradual decline in oil prices and with an anticipation of some easing of pressures on resource utilization participants generally continued to see core pce inflation as likely to trend down a bit over the next few years as in their october projections and headline inflation as likely to slow more substantially from its currently elevated level.,,2007
1.6998131275177002,2,several mentioned that the revisions to the nipa pointed to a modest downward adjustment in projected growth of actual and potential gdp but thought that potential output growth was likely to be a bit higher than forecast by the staff.,,2007
1.5758049488067627,0,the average monthly gain in private employment also slowed significantly.,,2007
1.2815442085266113,0,participants agreed that the possibility of persistently sluggish investment spending was an important downside risk to the outlook for economic growth.,,2007
1.576240062713623,2,exports rose partly reflecting a robust increase in deliveries of civilian aircraft to foreign buyers while imports were pushed down by a fall in the volume and price of imported oil.,,2007
1.1732008457183838,2,overall growth in emerging asia moderated somewhat in the third quarter from its doubledigit pace in the second quarter but remained strong.,,2007
1.0409300327301025,2,production in hightech industries rose relatively modestly in comparison to its longerrun growth.,,2007
1.932776927947998,1,accelerations in the costs of housing and medical services were major contributors to both core cpi and core pce inflation over the past year.,,2007
1.4113810062408447,1,however participants did not yet see a downtrend in core inflation as definitively established.,,2007
2.1230809688568115,0,the ongoing adjustment in housing markets likely would exert a restraining influence on overall growth for several more quarters and remained a key source of uncertainty about the outlook.,,2007
2.117790937423706,0,core pce prices rose 0.1 percent in june as a decline in the price index for core goods nearly offset a rise in the index for core services.,,2007
2.2184081077575684,0,share prices of financial firms fell especially sharply reportedly a reflection in part of concerns about exposures to subprime mortgages and about the effect of a potential slowdown in merger activity on operating profits.,,2007
1.023190975189209,2,in addition the growth of gift cards was mentioned as a factor that likely boosted retail sales in january.,,2007
1.2226178646087646,0,moreover even if wages and salaries did accelerate the resulting cost pressures might be absorbed by a narrowing in firms profit margins from current elevated levels rather than being passed on in the form of higher prices.,,2007
1.575160264968872,1,readings on core inflation had been elevated and the high level of resource utilization had the potential to sustain inflation pressures.,,2007
1.100296974182129,1,so far aggregate measures of labor compensation were showing only moderate increases but looking ahead the possibility that labor costs might rise more rapidly as a result of the tightness in labor market was seen as an upside risk to inflation.,,2007
1.2285919189453125,1,against this backdrop members judged that the risk that inflation would fail to moderate as expected continued to outweigh other policy concerns.,,2007
1.2253789901733398,2,meeting participants anticipated that real gdp would advance at a pace a little below the economys trend rate of growth through the remainder of this year and then pick up to a rate broadly in line with the economys trend rate in 2008.,,2007
1.2307212352752686,0,against this background and with the rate of increase of shelter prices slowing down the staff expected core inflation to edge down in 2007 and 2008.,,2007
1.1485602855682373,1,all meeting participants expressed some concern about the outlook for inflation.,,2007
1.3939919471740723,2,in their discussion of the economic situation and outlook meeting participants indicated that they still saw moderate economic expansion in coming quarters as the most likely outcome but that the downside risks to growth had increased.,,2007
1.6454460620880127,2,most of the drop in construction employment occurred in jobs typically associated with nonresidential construction.,,2007
1.2267160415649414,2,the unemployment rate stood at 4.5 percent in april similar to its average in the first quarter and the labor force participation rate moved down.,,2007
1.531275987625122,0,however the staff marked down the fourthquarter forecast reflecting a judgment that the recent financial turbulence would impose restraint on economic activity in coming months particularly in the housing sector.,,2007
1.3659007549285889,1,so far aggregate measures of labor compensation were showing only moderate increases but looking ahead the possibility that labor costs might rise more rapidly was seen as an upside risk to inflation.,,2007
1.5952420234680176,0,the average monthly increase in payroll employment through the first four months of this year was well below the relatively strong pace recorded in the fourth quarter of 2006.,,2007
1.4214611053466797,2,gains in payroll employment had moderated and the unemployment rate appeared to have stabilized after a period of decline.,,2007
1.7618770599365234,1,indicators for china in july pointed to only a modest slowing of output growth from its torrid pace in the first half of the year.,,2007
1.346660852432251,2,although imports were likely to pick up again global economic growth which had been strong of late was expected to continue to provide ongoing support for growth in exports.,,2007
1.8293938636779785,2,thus economic growth likely would increase in coming quarters to a pace close to or modestly below the economys trend growth rate.,,2007
1.0153517723083496,1,thereafter growth was likely to return to around its trend rate which several participants viewed as likely to be higher than the staffs estimate.,,2007
1.2831261157989502,2,in their discussion of the economic outlook and situation and in the projections that they had submitted for this meeting participants noted that economic activity had expanded at a somewhat faster pace in the third quarter than previously anticipated and that there was scant evidence of negative spillovers from the ongoing housing correction to other sectors of the economy.,,2007
0.9683420658111572,1,the committee judged that some inflation risks remained.,,2007
1.6665561199188232,1,a pickup in mergerrelated borrowing appeared to boost business debt growth last quarter and a sharp rise in the issuance of bonds and commercial paper more than offset a moderation in bank loans.,,2007
1.322906255722046,0,however a further deterioration in financial conditions could not be ruled out and to the extent such a development could have an adverse effect on growth prospects might require a policy response.,,2007
2.027959108352661,2,the u.s. international trade deficit narrowed in february reflecting a steep drop in imports which more than offset a sizable decline in exports.,,2007
1.19370698928833,2,the decline in residential construction continued to weigh on overall activity but some indications of stabilization in the demand for homes had emerged.,,2007
1.0930771827697754,1,although these developments would likely be consistent with longerterm financial stability they were likely to exert some restraint on aggregate demand.,,2007
0.940924882888794,0,however other participants noted that the continued subdued trend in wages was evidence of an absence of upward pressure on inflation from the current level of resource utilization.,,2015
1.579650640487671,2,participants viewed the recent data on housing starts and permits as well as the higher levels of sales and prices as indicative of continued recovery in the housing sector.,,2015
1.5349507331848145,0,the u.s. international trade deficit widened in august as exports declined and imports rose.,,2015
1.6435649394989014,1,participants continued to judge that it would be appropriate to raise the target range for the federal funds rate when they had seen further improvement in the labor market and were reasonably confident that inflation would move back to its 2 percent objective over the medium term.,,2015
1.971127986907959,2,the staff viewed the uncertainty around its october projections for real gdp growth the unemployment rate and inflation as similar to the average of the past 20 years.,,2015
1.7091152667999268,1,a couple of others thought that an appreciable delay in beginning the process of normalization might result in an undesirable increase in inflation or have adverse consequences for financial stability.,,2015
1.65940523147583,2,equity prices also rose in most emerging market economies with the stock market in china outperforming.,,2015
1.7270581722259521,2,core pce inflation also remained low but some other measures of inflation such as the trimmed mean pce and trimmed mean cpi measures continued to run at higher levels than core pce inflation and had recently moved up modestly.,,2015
1.7369909286499023,0,in september total consumer prices as measured by the consumer price index cpi were unchanged from a year earlier while the core cpi increased almost 2 percent.,,2015
1.7364120483398438,1,underutilization of labor resources had diminished along a number of dimensions the unemployment rate had fallen to a level close to most participants estimates of its longerrun normal rate and the numbers of discouraged workers and those employed part time for economic reasons had moved lower.,,2015
0.5150139331817627,0,recent global economic and financial developments may restrain economic activity somewhat and are likely to put further downward pressure on inflation in the near term.,,2015
1.9392139911651611,2,household spending was supported by strong growth in real disposable income in september and october and households net worth was bolstered by recent gains in home values.,,2015
1.3154051303863525,1,some participants indicated that the higher alternative estimates seemed more consistent with the increases in real gross domestic income and private domestic final purchases in the first quarter as well as the strength in employment and hours worked.,,2015
1.631443977355957,2,when the committee decides to begin to remove policy accommodation it will take a balanced approach consistent with its longerrun goals of maximum employment and inflation of 2 percent.,,2015
1.530890941619873,1,labor market conditions continued to improve with strong job gains and a lower unemployment rate and participants judged that underutilization of labor resources was continuing to diminish.,,2015
1.4673433303833008,0,these moves were attributed in part to a deterioration in market sentiment associated with downward pressure on inflation increased concern about the global economic outlook and announced and anticipated foreign central bank policies.,,2015
1.113407850265503,0,however several were concerned that labor market conditions consistent with maximum employment could take longer to achieve noting for example the lack of convincing signs of accelerating wages which might be signaling that the natural rate of unemployment could currently be lower than they previously thought.,,2015
1.1330480575561523,2,participants discussed how the incoming information regarding inflation influenced their expectations for reaching the fomcs 2 percent inflation objective over the medium term.,,2015
1.6400229930877686,0,however some expressed concerns that inflation expectations may have already moved lower or that they might do so if inflation persisted for much longer at a rate below the committees objective.,,2015
1.682060956954956,0,still almost all participants anticipated that inflation would continue to run below 2 percent in the near term particularly in light of the further decline in oil prices and further appreciation of the dollar over the intermeeting period.,,2015
1.345585823059082,2,participants expected that over the medium term real economic activity would expand at a moderate pace and there would be additional improvements in labor market conditions.,,2015
0.9913220405578613,0,they also worried that such a premature tightening might erode the credibility of the committees inflation objective if inflation stayed at a rate below 2 percent for a prolonged period.,,2015
1.708484172821045,0,in their view although the time for policy normalization might be near it would be appropriate to wait for information including evidence of further improvement in the labor market confirming that the outlook for economic growth had not deteriorated significantly and that inflation was still on a path to return to 2 percent over the medium term.,,2015
1.02181077003479,1,payroll employment had been increasing steadily.,,2015
1.2245111465454102,1,inflation is expected to rise to 2 percent over the medium term as the transitory effects of declines in energy and import prices dissipate and the labor market strengthens further.,,2015
1.1222190856933594,1,moreover a few participants noted that the september cpi data appeared consistent with some firming in inflation.,,2015
2.0466229915618896,2,committee policy action in their discussion of monetary policy for the period ahead members judged that information received since the fomc met in june indicated that economic activity had been expanding moderately in recent months.,,2015
1.534834861755371,2,at the same time the staff viewed the risks around its outlook for the unemployment rate as roughly balanced.,,2015
1.127971887588501,0,in addition it was noted that considerable uncertainty remained about when wages might begin to accelerate and whether that development might translate into increased price inflation.,,2015
1.022063970565796,0,these shifting expectations also contributed to a decline in sovereign yields in the advanced foreign economies.,,2015
0.8799443244934082,1,however solid underlying momentum in private domestic demand was anticipated to support economic growth going forward.,,2015
2.3967649936676025,2,overall the risks to the outlook for u.s. economic activity and the labor market were seen as nearly balanced.,,2015
1.1451189517974854,0,broad u.s. equity price indexes were highly correlated with foreign equity indexes over the intermeeting period and posted net declines.,,2015
0.8795428276062012,2,the purpose of these options was to help ensure sufficient control over the federal funds rate and other shortterm interest rates during this period while mitigating potential risks associated with particular policy tools.,,2015
1.453260898590088,0,other concerns that were mentioned were the potential erosion of the committees credibility if inflation were to persist below 2 percent and the limited ability of monetary policy to offset downside shocks to inflation and economic activity when the federal funds rate was at its effective lower bound.,,2015
1.2737507820129395,0,participants generally anticipated that inflation would rise gradually toward 2 percent as the labor market improved further and the transitory effects of earlier declines in energy and import prices dissipated.,,2015
1.3466708660125732,0,in contrast some indicators of mining activity such as counts of drilling rigs in operation weakened presumably reflecting the recent sharp declines in energy prices.,,2015
1.8932781219482422,1,most participants anticipated that based on their assessment of the current economic situation and their outlook for economic activity the labor market and inflation these conditions could well be met by the time of the next meeting.,,2015
1.8721559047698975,2,the committee expects that with appropriate policy accommodation economic activity will expand at a moderate pace with labor market indicators continuing to move toward levels the committee judges consistent with its dual mandate.,,2015
1.2760672569274902,2,measures of expected longrun inflation from a variety of surveys including the michigan survey the blue chip economic indicators the survey of professional forecasters and the desks survey of primary dealers remained stable.,,2015
1.8466119766235352,2,inflation is anticipated to remain near its recent low level in the near term but the committee expects inflation to rise gradually toward 2 percent over the medium term as the labor market improves further and the transitory effects of declines in energy and import prices dissipate.,,2015
2.2708659172058105,0,the committee agreed to continue to monitor inflation developments closely with almost all members indicating that they would need to see more evidence that economic growth was sufficiently strong and labor markets conditions had firmed enough for them to feel reasonably confident that inflation would return to the committees longerrun objective over the medium term.,,2015
1.8432888984680176,0,in their discussion of the foreign economic outlook several participants noted that the dollars further appreciation over the intermeeting period was likely to restrain u.s. net exports and economic growth for a time.,,2015
1.8224518299102783,1,the u.s. dollar strengthened against the currencies of most other advanced economies amid investor concerns about growth in those economies as well as increased monetary accommodation in some of them the dollar was largely unchanged on average against the currencies of emerging market economies.,,2015
1.5401780605316162,0,still cutbacks in spending on drilling and mining equipment slow demand for other business equipment and the drag on exports from slow foreign demand and previous increases in the dollar continued to weigh on industrial production.,,2015
1.1207201480865479,2,on balance the treasury yield curve flattened over the intermeeting period while interest rate volatility increased somewhat.,,2015
1.6377530097961426,1,the unemployment rate at 5.0 percent in november was 0.7 percentage point lower than in january and close to most participants estimates of its longerrun normal level.,,2015
1.3292908668518066,1,growth in real gdp over the first half of the year was stronger than participants expected when they prepared their june forecasts and the unemployment rate declined somewhat more than anticipated.,,2015
1.2219350337982178,0,crude oil prices declined further over the intermeeting period and were expected to result in lower consumer energy prices and the effects of recent dollar appreciation and lower commodity prices were anticipated to push down nonoil import prices.,,2015
0.4159219264984131,2,this assessment will take into account a wide range of information including measures of labor market conditions indicators of inflation pressures and inflation expectations and readings on financial and international developments.,,2015
2.217695951461792,0,most continued to see the risks to real activity and unemployment as nearly balanced but many acknowledged that recent global economic and financial developments may have increased the downside risks to economic activity somewhat.,,2015
1.53265380859375,0,growth in real private expenditures for business equipment and intellectual property products appeared to remain relatively slow in the second quarter.,,2015
1.8329849243164062,2,households net worth likely increased as home values and equity prices advanced and consumer sentiment as measured by the thomson reutersuniversity of michigan surveys of consumers moved up in early january to its highest level in more than a decade.,,2015
2.262441873550415,2,participants commented on issues related to financial stability monitoring and the use of macroprudential tools the assessment of valuation risks in leveraged loan and real estate markets the widening of credit spreads on corporate bonds and potential risks to financial stability stemming from interest rates remaining low for a prolonged period in an environment of a low neutral or equilibrium real rate.,,2015
1.7900590896606445,0,they were concerned about a potential loss of momentum in the economy and the associated possibility that inflation might fail to increase as expected.,,2015
1.0344231128692627,2,while participants continued to see potential downside risks resulting from foreign economic and financial developments most still viewed the risks to the outlook for economic growth and the labor market as nearly balanced.,,2015
2.426037073135376,0,by contrast yields in canada new zealand norway and sweden decreased following weakerthanexpected macroeconomic data releases and additional monetary policy accommodation.,,2015
3.3540289402008057,0,most members agreed that the recent stability in crude oil prices had increased their confidence that the downward pressure on inflation from earlier declines in energy prices was abating and some noted the recent stability of the foreign exchange value of the dollar which could eventually stem the decline in prices of imports.,,2015
1.572300910949707,0,he remained reasonably confident that inflation would return to the federal reserves 2 percent goal once temporary disinflationary impulses had passed.,,2015
1.739673137664795,2,it was noted that the expected path of the federal funds rate rather than the exact timing of the initial increase was most important in influencing financial conditions and thus the outlook for the economy and inflation.,,2015
1.9301280975341797,0,however others remained concerned that consumers had not increased their spending as much as expected in response to the drop in energy prices and that the rise in the saving rate since last fall may signal more cautious behavior among households that might last for some time.,,2015
1.2289841175079346,1,the labor market continued to improve with solid job gains and declining unemployment.,,2015
1.5340750217437744,1,moreover with margins of resource underutilization having already diminished appreciably and longerrun inflation expectations reasonably stable most anticipated that tightening resource utilization over the next year would contribute to higher inflation.,,2015
1.6415107250213623,2,over the 12 months ending in august total consumer prices as measured by the consumer price index cpi edged up while the core cpi increased 134 percent.,,2015
1.2182667255401611,0,several participants noted that there were signs of layoffs in the oil and gas industries and that persistently low energy prices might prompt a larger retrenchment of employment in these industries.,,2015
1.3199951648712158,2,under their respective assumptions about appropriate monetary policy participants generally expected real gdp to expand at a rate sufficient to continue to move labor market conditions toward levels judged consistent with the committees dual mandate.,,2015
1.0726966857910156,1,on the other hand if productivity growth remained weak the labor market might tighten more quickly and inflation might rise more rapidly than anticipated.,,2015
1.1822569370269775,0,participants generally anticipated that inflation would rise gradually toward the committees 2 percent objective as the labor market improved further and the transitory effects of lower energy prices and other factors dissipated.,,2015
0.543917179107666,0,inflation continued to run below the committees longerrun objective partly reflecting earlier declines in energy prices and decreasing prices of nonenergy imports.,,2015
1.7246880531311035,0,nonetheless the value of the dollar had increased significantly since the middle of last year and it was seen as likely to continue to be a factor restraining u.s. net exports and economic growth for a time.,,2015
2.049423933029175,0,the risks to the projection for inflation were seen as weighted to the downside reflecting the possibility that longerterm inflation expectations may have edged down and that the foreign exchange value of the dollar could rise substantially further which would put downward pressure on inflation.,,2015
1.1222310066223145,0,total pce inflation continued to run below the committees objective.,,2015
2.5473978519439697,2,in determining how long to maintain this target range the committee will assess progressboth realized and expectedtoward its objectives of maximum employment and 2 percent inflation.,,2015
1.2989976406097412,2,members indicated that they expected that with appropriate policy accommodation economic activity would continue to expand at a moderate pace.,,2015
2.0901360511779785,2,house prices continued to rise moderately in february.,,2015
1.5917541980743408,0,with respect to the outlook for inflation members expected inflation to rise gradually toward 2 percent over the medium term as the labor market improves further and the transitory effects of declines in energy and import prices dissipate.,,2015
1.6847679615020752,1,inflation rates turned positive in recent months in many foreign economies following the trough in oil prices earlier this year.,,2015
1.2608709335327148,1,participants saw broadbased improvement in labor market conditions over the intermeeting period including strong gains in payroll employment and a further reduction in the unemployment rate.,,2015
1.810594081878662,2,the committee expects that with appropriate policy accommodation economic activity will expand at a moderate pace with labor market indicators continuing to move toward levels the committee judges consistent with its dual mandate.,,2015
2.562000036239624,2,it was also noted that financial stability and the committees macroeconomic goals were likely to be complementary objectives but different views were expressed about the potential implications for financial stability of monetary policy tightening in current economic conditions.,,2015
1.6336116790771484,0,the committee reiterated its expectation that even after employment and inflation are near mandateconsistent levels economic conditions may for some time warrant keeping the target federal funds rate below levels the committee views as normal in the longer run.,,2015
1.5483307838439941,0,recent declines in oil prices which had boosted household purchasing power were among the factors likely to underpin consumer spending in coming months other factors cited as supporting household spending included low interest rates easing credit standards and continued gains in employment and income.,,2015
2.1599740982055664,0,however later in the period concerns among market participants about the implications of falling crude oil prices and the credit quality of highyield bonds evidently increased.,,2015
1.4697291851043701,1,the committee anticipates that it will be appropriate to raise the target range for the federal funds rate when it has seen further improvement in the labor market and is reasonably confident that inflation will move back to its 2 percent objective over the medium term.,,2015
1.666964054107666,1,at the same time it was also highlighted that a larger balance sheet could entail costs and that the principles and plans indicate that in the longer run the soma portfolio should be no larger than necessary to conduct monetary policy efficiently and effectively.,,2015
2.715424060821533,2,the committee expected that with appropriate monetary policy accommodation economic activity would continue to expand at a moderate pace with labor market indicators moving toward levels the committee judges consistent with its dual mandate.,,2015
2.2390010356903076,0,marketbased measures of inflation compensation had risen slightly but remained low.,,2015
1.83272385597229,0,it also decided to indicate the likelihood that energy prices might soon exert less downward influence on inflation saying that energy prices appeared to have stabilized and to restate its expectation that inflation would rise gradually toward 2 percent over the medium term as the labor market improves further and the transitory effects of earlier declines in energy and import prices dissipate.,,2015
1.3446180820465088,0,continued concerns about the outlook for global economic growth weighed on commodity and foreign equity prices early in the intermeeting period.,,2015
1.400681972503662,0,in addition government spending was expected to add very little to growth in aggregate spending this year.,,2015
1.0697858333587646,2,the u.s. international trade deficit widened in october after narrowing in september.,,2015
1.1763570308685303,1,over the four quarters ending in the second quarter the employment cost index increased nearly 2 percent and compensation per hour in the nonfarm business sector rose 214 percent.,,2015
1.8591859340667725,2,with private domestic final demand expanding at a solid pace participants generally viewed the incoming data as confirming their assessment that economic activity would continue to expand at a moderate rate leading to further improvement in labor market conditions.,,2015
2.315995931625366,1,staff economic outlook in the economic forecast prepared by the staff for the june fomc meeting real gdp growth in the second half of this year was expected to step up from its pace in the first half.,,2015
3.9078280925750732,0,over the 3 months ending in december the total cpi decreased at an annual rate of 212 percent reflecting recent declines in consumer energy prices and the core cpi increased at a 1 percent pace.,,2015
0.5201218128204346,2,the staff summarized the behavior of estimates of the shortrun equilibrium real rate over recent business cycles as well as longerrun trends in real interest rates and key factors that influence those trends.,,2015
1.646996021270752,0,federal reserve communications and economic data releases including the june employment report and retail sales data put some downward pressure on the path of expected future shortterm interest rates.,,2015
1.6260240077972412,2,ahead of this discussion the staff gave a presentation that outlined some of the key issues likely to be involved including the extent to which similar economic outcomes could be generated by different combinations of the date of the initial firming of policy and the pace of rate increases thereafter how these combinations could affect the risks to economic outcomes a review of past episodes in the united states and abroad in which monetary policy transitioned to a tightening phase after a lengthy period of low policy rates and issues related to communications regarding the likely timing and pace of normalization.,,2015
1.410391092300415,0,the substantial global supply of crude oil seemed likely to weigh on energy prices for some time contributing to an increase in restructurings and bankruptcies in this sector.,,2015
2.690721035003662,2,marketbased measures of inflation compensation remained low but they had risen some from their levels earlier in the year and survey measures of inflation expectations continued to be stable.,,2015
1.3316612243652344,2,economic growth had rebounded strongly in the first quarter but seemed likely to moderate to a more sustainable pace.,,2006
1.8429241180419922,2,yields on inflationindexed treasury securities declined a bit more than those on comparable nominal treasury securities leaving inflation compensation up slightly albeit within recent ranges.,,2006
1.7858009338378906,0,that difference most likely reflected lags between movements in activity and employment implying that growth in employment would probably slow over the next quarter or so.,,2006
1.794011116027832,0,the available measures suggested that medium and longterm inflation expectations remained around the levels seen for the past several years although in the view of some participants these expectations were probably higher than would be consistent with their assessment of longrun price stability.,,2006
4.245818853378296,2,although spending on nonresidential building construction remained well short of the robust levels seen in late 2000 growth of expenditures in this sector was at its fastest pace in the first quarter in nearly six years.,,2006
1.2856991291046143,1,the extent and timing of any additional firming that may be needed to address these risks will depend on the evolution of the outlook for both inflation and economic growth as implied by incoming information.,,2006
0.9230101108551025,2,the information reviewed at the december meeting suggested that economic activity was increasing at a subdued rate during the second half of the year.,,2006
1.9418628215789795,2,to indicate that policy action at future meetings was not foreordained and would depend on the forecasts for inflation and activity in the medium term the committee agreed to state that the extent and timing of any additional firming that may be needed to address these risks will depend on the evolution of the outlook for both inflation and economic growth as implied by incoming information.,,2006
1.1921868324279785,0,but slower appreciation of home prices and the effects of the increases in energy prices and interest rates that had already occurred would likely act to restrain consumption spending somewhat.,,2006
1.9412899017333984,2,in that regard it was noted that over time price stability is a prerequisite for maximum employment and moderate longterm interest rates.,,2006
1.5562303066253662,0,core pce inflation was expected to be a touch higher this year than in 2005 largely because of the passthrough of higher energy and nonfuel import prices but with energy prices leveling out core inflation was projected to drop back modestly in 2007.,,2006
0.8539378643035889,1,still possible increases in resource utilization and the elevated prices of energy and other commodities had the potential to add to inflation pressures.,,2006
2.07045316696167,2,consumer spending was expected to advance modestly in coming quarters as the effects of more moderate gains in home prices and a gradual rebound in the household saving rate from recent historically low levels were offset by further gains in employment and growth in labor income.,,2006
1.6216950416564941,2,the latest readings on consumer sentiment had been positive perhaps reflecting the recent declines in oil prices.,,2006
1.2427828311920166,1,most participants expected core inflation to moderate slowly over time but stressed that the risks to the inflation outlook remained to the upside.,,2006
0.7769780158996582,1,some inflation risks remain.,,2006
1.1582729816436768,1,consumer price inflation remained elevated in april and may reflecting sharp rises in energy prices and more rapid increases in core prices.,,2006
2.8357768058776855,1,federal receipts had been increasing rapidly a development that reflected continued strong growth in labor and nonlabor income.,,2006
1.5355949401855469,2,consumption was likely supported also by ongoing increases in home prices and gains in the stock market.,,2006
1.8373398780822754,2,although alternative measures of labor compensation provided divergent readings growth of total compensation on balance appeared to remain moderate.,,2006
1.2680141925811768,2,the strength of corporate balance sheets and profits was seen as likely to help maintain a solid profile for investment spending over the next year or so despite some restraint from the slower growth in final sales.,,2006
1.1195893287658691,0,housing demand was likely damped by rising mortgage rates which moved up further in late 2005 and early 2006.,,2006
3.7238168716430664,2,these rates of growth were associated with a civilian unemployment rate in a range of 412 to 5 percent in the fourth quarter of this year and 414 to 514 percent in the fourth quarter of 2007 with a central tendency at both horizons of 434 to 5 percent.,,2006
1.9714739322662354,1,although the stance of policy seemed close to where it needed to be given the current outlook some further policy firming might be needed to keep inflation pressures contained and the risks to price stability and sustainable economic growth roughly in balance.,,2006
1.0357191562652588,0,the recent acceleration in shelter costs which contributed substantially to the increase in core inflation this year could prove shortlived.,,2006
2.161972999572754,1,the extent and timing of any additional firming that may be needed to address these risks would depend on the evolution of the outlook for both inflation and economic growth as implied by incoming information.,,2006
1.9299249649047852,2,the restrained growth in inventories in recent months suggested that firms outside the motor vehicle sector were intentionally keeping stockbuilding low however it could also have reflected an unanticipated increase in sales or supply interruptions following the hurricanes last fall.,,2006
2.930874824523926,1,the staff forecast prepared for this meeting indicated that real gdp growth would slow in the second half of 2006 and 2007 and to a lower rate than had been anticipated in the prior forecast.,,2006
1.3610711097717285,1,members were concerned that even after their action today possible increases in resource utilization and elevated energy prices had the potential to add to inflation pressures.,,2006
